userId,LIKE_0,DISLIKE_0,LIKE_1,DISLIKE_1,LIKE_2,DISLIKE_2,LIKE_3,DISLIKE_3,LIKE_4,DISLIKE_4,LIKE_5,DISLIKE_5,LIKE_6,DISLIKE_6,LIKE_7,DISLIKE_7,LIKE_8,DISLIKE_8,LIKE_9,DISLIKE_9,LIKE_10,DISLIKE_10,LIKE_11,DISLIKE_11,LIKE_12,DISLIKE_12,LIKE_13,DISLIKE_13,LIKE_14,DISLIKE_14,LIKE_15,DISLIKE_15,LIKE_16,DISLIKE_16,LIKE_17,DISLIKE_17,LIKE_18,DISLIKE_18,LIKE_19,DISLIKE_19
898,274,2175,2344,2885,1853,2371,1592,1010,2885,1853,2371,2177,2398,274,2175,3330,3482,2302,67,2344,2302,2717,2410,971,2177,3482,3391,2883,2111,3498,610,3206,3495,1920,1010,1745,325,3120,2816,2398
899,2177,274,2885,936,936,615,503,1920,2410,3173,3482,325,2302,2111,3173,3482,2111,2885,2241,2177,118,2410,615,2175,2175,848,1920,118,325,2241,274,2432,349,2302,3514,3120,3391,420,2432,349
900,1949,1949,2885,1010,894,1853,2410,2371,2618,325,2177,3296,349,748,1754,615,615,2175,1920,2885,503,2410,3391,503,748,1401,3482,1377,2302,872,420,1616,936,2302,213,936,3182,894,2175,3482
901,2177,615,3482,1853,615,1010,274,274,503,3117,1920,3482,118,2398,2302,3091,2111,2654,2885,2717,3044,2371,1853,2344,936,3173,349,2111,2410,503,3173,1560,2241,848,894,2175,3391,320,3117,936
902,2302,1949,2885,1010,936,2302,3391,325,2175,1853,3173,615,1949,936,2177,3173,118,3482,325,2885,1006,2618,349,349,2410,2717,274,2410,2371,2371,3120,2175,3330,2111,503,118,2618,894,848,3180
903,325,1010,2111,1853,610,3173,1949,325,936,1949,349,2175,2717,3296,2344,2717,2302,3482,848,2885,615,2257,274,936,2371,2672,2654,1377,3482,615,1010,2816,320,118,1853,2695,118,2371,2177,1035
904,1853,1853,274,1010,1010,615,615,3482,3482,3091,2885,2654,2175,2371,2410,1377,2111,320,2177,274,2371,2344,2398,1439,894,3173,2302,1560,3117,1118,936,3120,503,1146,3514,3117,118,2717,1920,2056
905,349,1949,3482,3173,1949,2175,2618,274,615,615,3391,1920,936,2302,2257,503,118,1010,2302,936,3180,2618,181,118,2177,2717,289,420,3173,2362,2175,894,1853,1853,2717,2432,748,2410,320,2056
906,615,615,3117,2398,2398,3117,274,2717,2717,2371,3482,1853,1853,3482,3066,274,1010,3448,2344,320,2175,894,2371,118,2445,2344,2111,2654,2654,2175,894,1146,3546,325,3183,481,118,1092,67,1560
907,1949,1949,610,1010,67,633,748,1853,1853,3482,349,610,3482,3046,1010,2371,615,349,2175,2344,2885,2672,325,2111,641,325,633,1039,2371,2552,2705,2520,2302,848,3046,1444,2717,2114,2344,641
908,503,118,2302,2175,118,1949,325,633,848,578,2885,3518,2177,320,3173,2778,615,318,1010,2717,1853,2707,67,1453,201,3330,737,894,3068,1582,3201,627,3391,386,1845,479,2111,349,1592,1010
909,349,615,2177,3117,2618,3482,118,1949,2302,325,936,627,3482,936,1949,2175,3391,118,1920,274,2885,3180,289,349,2257,2717,748,2371,615,2111,2111,894,325,503,3173,3173,3180,1447,2410,2885
910,274,615,2717,3482,2302,1853,2175,2398,1853,274,848,2175,2177,3117,2344,1010,615,2344,2111,2717,3482,118,2371,610,2885,2371,936,971,3448,3330,1010,2654,118,2111,3391,503,2410,3448,349,641
911,1949,1949,748,1010,2885,3173,2175,1853,3296,325,1853,1401,1010,2371,1616,3296,2371,615,325,1592,503,777,3482,3117,615,118,1920,3366,213,1255,3173,67,67,3299,349,894,2410,349,2302,1574
912,615,615,3482,3482,936,936,3117,1010,2177,1853,118,3117,2717,2717,349,274,325,1949,627,349,1853,2111,503,2109,894,2654,1920,682,274,2371,971,1560,2410,325,2241,2344,3173,320,2344,503
913,1853,2371,2398,1853,2371,2715,2885,1010,2175,2175,1549,2111,3235,2426,615,2302,3482,3391,3066,3183,2410,3330,1010,3498,1350,1350,3117,2705,698,1549,274,1377,1377,2410,118,3482,2302,2398,3391,682
914,1949,1949,615,2302,349,748,2177,615,118,1853,2885,894,894,3173,2717,2885,2695,2513,3448,1010,3117,1401,3482,228,1920,3120,936,2398,2314,2717,2715,2109,3120,1920,67,2175,2344,2290,289,2410
915,1949,1949,615,1010,894,563,748,2654,503,1006,1447,503,2618,748,420,309,2695,1560,2175,1439,2302,1853,936,2426,3482,193,213,615,2885,596,3156,2905,325,485,3391,14,349,3429,2717,1563
916,2302,1010,118,615,2177,3448,936,274,3391,1853,349,3025,2618,1617,578,1447,3187,1491,2111,1226,3180,3066,3482,1235,2175,2636,615,2810,2885,2175,2410,394,3173,3518,2642,1651,3044,3296,748,3120
917,1949,1949,3482,1010,1010,181,2177,1853,325,3173,349,325,3173,3482,1853,3180,2885,349,1006,615,936,118,2302,2371,503,610,2618,2618,181,936,615,777,118,320,2410,2654,421,2175,894,2885
918,1853,2885,2302,1010,1010,796,274,2371,848,3296,118,1853,2410,325,2177,270,3296,826,3482,406,2648,1949,3391,1989,936,3482,2715,3173,325,1616,2175,2257,3173,3068,2642,2691,2111,3299,1949,2725
919,3482,615,615,3482,274,1853,2177,1010,3173,3117,503,1949,1853,2398,349,325,2885,2717,936,2302,118,2885,2111,2410,2302,2371,1920,274,1010,936,2175,2111,894,349,3117,2654,2410,848,421,118
920,1949,1949,615,1010,2371,1853,894,2175,3482,615,503,503,325,2885,2410,748,1010,3296,3296,894,2885,3330,118,1754,349,213,2302,2371,936,3173,3173,1616,2177,349,421,2410,748,2654,1853,848
921,1684,1949,2715,1010,1853,2654,872,3296,1010,615,936,936,274,596,3391,1853,349,1463,3041,406,1697,503,1377,213,796,2578,1226,1574,2111,3117,1463,726,2410,2494,3482,2778,3546,1754,610,2257
922,2383,1949,1949,1010,3173,1853,886,325,872,118,118,796,796,2371,2257,3173,325,1754,1010,1035,2177,2344,1411,886,1853,2885,349,2836,2302,2672,936,2717,421,349,826,2695,1463,615,1699,610
923,2302,2111,2177,2177,615,3482,274,615,3391,2410,2717,1853,2642,2432,3482,936,503,682,2885,1350,3187,201,2410,118,682,3117,971,2717,1920,1920,2175,2241,2715,2302,578,1010,1321,3448,118,325
924,615,615,2371,1010,274,1949,3482,1853,2175,3482,2302,2371,936,274,2717,936,3330,325,2111,2717,578,2111,118,2885,2885,3173,2177,118,1853,2654,349,320,2642,894,1006,2175,325,2398,2410,2410
925,1949,1949,3173,615,118,748,3482,503,503,894,1920,3173,2302,2717,2371,2302,213,3482,2410,1010,421,2175,2885,325,349,3117,2432,627,936,3180,615,349,1592,2654,848,2885,2177,936,777,1853
926,1949,1949,2302,3173,936,615,3120,894,3482,1560,325,2302,349,2536,615,226,2885,3069,1853,2387,3448,748,2695,3429,421,1006,848,562,67,1853,1341,257,3117,1341,2717,1678,2344,2833,3187,3330
927,1949,3173,349,1949,118,1010,2618,1853,2302,2175,3482,421,2257,118,2885,3482,3173,181,2177,518,3391,1006,289,615,325,936,181,2885,936,274,1010,325,2175,1920,1853,777,1920,2398,2410,872
928,2302,274,2177,3482,3391,2111,274,1853,2885,2302,3120,2410,615,1350,2175,3044,349,615,2410,2344,936,1920,2642,2177,118,3451,3482,201,1920,3391,503,325,3187,3120,3156,3183,894,971,1858,3117
929,2618,349,3391,2618,349,1949,2885,633,2302,641,2177,3451,325,2652,2410,2705,936,477,1949,1039,3201,543,2058,289,118,3029,3482,2420,243,2114,3120,838,2371,547,2175,856,578,218,3173,852
930,1949,1949,615,2717,2175,610,2717,1895,748,994,2302,2654,3173,2175,894,2344,3482,1853,503,615,578,3117,274,2111,2695,1365,420,1010,936,3180,949,3482,3498,67,1447,1453,2885,848,2618,627
931,1949,1949,615,2302,894,3482,748,349,503,2885,1447,2371,213,936,1006,2111,349,325,1010,615,1853,3391,421,2717,2654,2618,1563,2058,345,748,3031,118,3180,848,2717,682,320,3514,646,274
932,1949,1949,349,1853,2177,1010,936,3173,748,615,503,503,3482,1582,3173,2654,289,2816,2302,2241,2410,3180,615,1920,2618,2885,118,2177,894,1350,213,325,1768,274,274,2410,3514,936,1006,2717
933,2177,1949,936,118,3482,3173,349,1010,2618,2302,2885,2618,1949,420,503,3180,2410,1853,118,2344,3391,2885,2302,3482,1920,181,3120,1754,748,1447,615,3391,777,615,325,2111,2836,349,1006,421
934,1949,1949,1010,1853,3173,3173,615,615,707,3429,588,503,1853,627,1155,1644,2222,3069,420,2766,894,2387,421,748,2717,1939,3366,1601,826,479,562,894,3126,179,325,228,3296,257,2314,1753
935,1853,615,1010,3482,3482,2717,615,274,274,2302,2177,936,2717,2177,349,894,118,503,936,1010,2111,1853,682,2111,325,118,3117,2885,2410,2410,503,3448,1949,848,2344,1949,971,3117,894,2715
936,2177,2111,503,2175,274,615,2302,3482,615,894,2111,3182,2410,936,2432,320,936,1006,2885,682,3482,2717,894,2398,201,848,971,420,2715,2302,3391,2885,3117,2177,1853,1920,2642,3120,371,3330
937,2302,118,2885,1949,3173,503,3448,2371,1010,67,992,2654,1949,3173,3182,213,3296,349,377,3541,615,2177,2449,3544,2177,14,2410,2261,3201,2344,3391,1883,503,79,2058,1447,682,3275,2349,615
938,1949,1949,2885,3482,2302,1853,2175,615,325,2717,3391,1010,615,325,3482,936,2371,3117,936,2371,2618,796,118,894,349,2302,1010,349,1006,2344,3330,2314,274,118,1853,3296,2410,1560,3120,2109
939,1949,1949,3482,3173,615,1853,1853,2175,1010,1010,3173,3482,349,349,118,615,936,118,325,3117,2344,2111,2175,3180,2717,3330,3117,2257,610,325,2371,936,274,274,1006,181,1920,2618,181,2371
940,1949,1949,748,748,894,615,1010,503,1006,2371,615,2302,503,578,3128,349,420,3482,2885,2031,3391,1920,2302,2175,936,325,2618,2885,3482,3366,1768,3187,213,3173,241,2642,796,2410,325,3391
941,3482,2302,1010,420,1853,2885,615,2111,2717,2715,118,2717,641,3117,2177,615,2816,1,1849,481,971,1447,610,503,3091,1853,995,67,67,698,682,2357,3448,2127,3117,848,3066,2695,2672,2724
942,325,1010,1010,1949,2371,1853,2885,2371,2302,349,1853,610,615,3482,936,325,3482,615,274,3173,2175,118,1592,936,2410,2302,2177,1006,3391,2717,1949,2344,118,633,1006,2111,2111,848,2618,1377
943,274,615,2177,2717,2302,936,3391,2177,1853,1853,2885,2111,615,320,2398,118,2715,3482,3482,2344,3183,274,2175,1010,3120,1350,3044,3120,3117,2398,2717,2302,2111,2410,2410,2654,3546,325,3235,3308
944,2177,3482,615,1853,3482,1010,936,615,2410,3117,2302,118,349,936,2885,2344,118,274,682,325,1853,2717,1010,641,503,2111,325,610,2111,848,3117,682,1920,2398,3120,1949,274,349,1006,2511
945,1949,1949,1920,615,213,748,2410,894,2177,2088,3583,420,596,2398,421,2717,1622,2109,3275,3482,748,3120,777,3366,1035,3069,503,2960,349,2387,2885,363,936,1444,894,421,3162,1560,1754,2833
946,2177,2715,201,2885,3156,2111,2885,1853,503,274,2302,2371,894,2410,349,1010,1920,2177,3391,3487,1006,3541,3120,1920,936,2498,2175,2241,862,877,1858,2816,1845,2302,325,1716,1969,1093,3321,464
947,2885,3173,3482,1949,615,1853,936,615,2302,274,2177,1010,2175,3482,274,503,3173,2885,2410,2175,503,936,118,2302,894,2111,325,421,1853,894,2111,325,3391,2371,2371,349,1010,2177,2398,2717
948,2618,1949,2257,3482,1949,2175,2302,615,349,421,3391,1010,2177,1853,289,2111,3482,349,118,181,2175,3180,2885,936,936,2885,181,2257,748,2302,274,118,325,610,1853,2398,2371,2344,2111,3173
949,2371,3173,3482,1010,1377,1853,181,2302,118,349,2111,2885,936,3400,1853,243,1146,578,1324,3187,593,3068,3117,800,2717,2498,615,67,2302,3546,2885,2672,325,274,1949,2177,610,1093,3180,325
950,2175,1949,349,3296,3330,2885,1949,1010,3482,1288,3391,2371,274,1377,936,563,3173,1615,2885,1592,2302,3117,2410,2717,1463,3460,1853,933,1035,936,2177,1716,3448,3448,118,1560,3498,2314,213,627
951,2885,2177,2177,2302,3173,2885,274,2410,239,3391,1616,349,1592,1010,118,1853,2302,3044,2470,325,2371,118,1920,274,2410,2371,737,3173,3044,3482,325,2111,796,936,3514,1006,936,3487,349,848
952,615,1853,2177,936,274,3069,3482,1010,2885,2371,2111,615,503,2175,936,3482,118,118,2302,1006,2717,3173,682,3044,848,1543,3066,3553,1853,1830,349,813,2410,2390,2398,2398,1010,2885,2642,3117
953,1949,1949,2885,1010,2302,615,2618,1006,349,3173,2177,3296,3391,1853,936,2302,118,2654,3482,3482,2695,936,213,2717,2175,325,325,2344,2715,2885,289,118,615,2175,1920,3330,2257,3391,1006,2111
954,1006,936,2177,2302,3482,894,2241,274,615,748,325,2398,2175,3482,1708,1949,503,325,936,615,274,420,1920,1447,3173,3391,349,3514,2410,2058,2111,1920,213,1853,1768,3120,2885,3117,2302,2109
955,2177,274,936,615,3482,3546,1010,1374,1853,1010,682,2175,2410,2717,274,1853,325,1439,118,682,615,848,349,2654,2111,3482,503,14,971,3330,2885,3173,2715,3091,2302,829,1920,3152,14,320
956,2177,615,3482,936,1853,2717,274,2177,2302,3044,615,3482,2410,325,3120,349,936,2302,2111,2642,118,2885,1010,1321,682,274,971,2111,2885,3117,2717,1853,2715,2371,3391,2410,349,3183,325,1708
957,1949,1949,2410,1010,2618,748,3391,615,2302,325,748,349,2885,1563,894,2654,615,2371,503,1853,936,1374,420,2222,349,877,3482,213,2717,1006,2058,633,2177,610,274,3482,1010,2114,1006,118
958,1949,1949,2175,3173,2885,2371,503,3296,3173,615,2371,1010,936,2175,2302,748,2410,1377,118,2885,1920,894,349,325,3330,421,1754,1853,1010,3482,2177,1592,3391,503,1616,1699,213,2344,421,479
959,2302,1949,2885,2885,2177,2371,3391,3391,349,325,3482,1845,1949,1853,118,1010,2618,1925,936,213,615,3173,325,1377,2695,349,3173,936,2410,3443,3120,1592,1006,3400,503,386,1853,3498,2111,1616
960,936,1949,349,1010,2177,936,3482,615,118,1853,325,3482,615,325,2302,3173,274,274,2111,2885,1920,2302,2410,118,2836,503,2885,2175,1010,3117,2618,349,777,894,3120,1006,2241,2410,3514,3391
961,2618,118,2177,2177,2257,2618,349,349,289,1949,2302,3482,1949,3173,118,936,239,848,748,2302,1010,2885,936,181,3391,2257,3482,274,2371,2175,325,2111,1920,325,1853,289,1035,1920,421,2410
962,615,1949,320,1946,2654,3173,682,3167,518,894,421,2654,3173,238,971,518,1920,1843,1560,320,2511,2211,503,1859,325,695,894,421,3482,2056,3308,582,952,1270,118,118,274,1716,474,181
963,349,615,2177,3482,2618,349,2257,274,118,1949,289,2177,3482,936,1920,2717,1949,894,2717,325,2302,3514,274,2371,936,2618,325,2257,748,1920,2885,2410,2410,2241,3391,1321,421,3183,1010,2175
964,1949,1949,2371,1010,3482,1853,325,1439,349,2371,1853,610,1010,2618,2302,325,118,3173,2885,848,2111,615,610,118,936,349,615,1006,848,3046,2175,3391,748,1377,3391,1374,2618,3495,1006,1592
965,2177,2177,2885,274,2302,2302,1920,2410,936,1920,349,3391,2410,2618,2618,894,3482,503,274,936,3391,615,118,1006,289,2885,3120,325,2111,118,848,349,503,1949,2432,3120,2715,2175,2836,3173
966,1949,1949,1010,1010,1853,1853,349,2371,325,1374,3482,2800,610,2654,2371,3296,2885,1560,3046,325,1035,872,2717,1401,2344,349,2520,3173,2410,2672,67,1035,3296,67,2618,2222,2111,1377,894,1439
967,3482,615,615,3482,3117,3117,274,274,1853,1853,1010,2717,3173,118,2111,2398,2885,2344,936,320,2177,682,2410,2177,325,2578,2175,2111,118,2175,2398,2654,503,3448,894,503,3066,894,3120,3173
968,2177,1010,936,1853,2302,615,2885,325,3482,1949,349,936,2410,3482,118,349,503,2717,325,2371,3173,2654,274,274,3391,2344,1853,2111,1920,118,2175,848,213,894,14,1006,1010,2302,615,2885
969,1949,1949,1853,2885,615,1853,2175,3173,1010,2371,67,1010,2717,1560,2344,894,3448,421,1377,1517,2885,1920,826,1592,349,2175,748,3330,2695,1582,3117,1377,3482,2398,610,1828,2371,3069,3296,2387
970,936,2175,67,2302,1010,517,2177,3391,2302,848,325,2885,1006,2371,274,79,3046,3546,2717,2672,615,274,349,2177,3482,2365,2111,3330,3120,2111,610,971,1830,2149,971,1146,2371,615,1853,3120
971,2177,3482,777,118,936,1949,3173,615,1853,1853,371,610,2175,2177,503,2642,349,2111,682,1010,3482,289,2410,848,325,2618,2715,2717,1708,2695,3275,181,3330,2175,1006,3173,2111,503,2047,777
972,2177,1010,325,1853,2302,1949,349,349,2885,2410,118,3560,3482,3482,936,2257,2618,3173,748,1560,289,2222,2410,1439,2175,1041,421,936,3391,181,894,320,862,1517,503,118,682,3220,1463,67
973,2177,1853,503,1010,2885,274,615,615,894,2111,274,2885,2410,3173,1920,2410,3482,3482,2302,503,3391,2175,421,894,2111,2398,3044,3275,2642,421,2175,3546,936,1920,213,2258,3120,67,2432,3117
974,2705,1949,349,181,118,349,2257,2257,1949,3173,3482,3180,3391,3482,2302,2705,848,615,289,118,325,848,610,1010,2618,2426,2111,3391,633,633,1853,2175,67,289,181,641,2420,2302,936,610
975,2177,1010,2111,1853,2410,2410,503,1374,3482,1920,325,2177,349,3487,615,682,936,2302,274,848,2885,936,1321,274,2715,2885,2302,503,1853,325,1920,3120,3391,748,118,2695,1350,2398,3120,118
976,1949,1949,3391,1010,2302,1288,2175,1401,3482,1377,118,748,2885,1920,67,349,2717,2885,349,682,2177,2410,748,1754,2618,1853,1754,2371,936,325,2695,2257,615,1374,1768,54,2410,2654,3400,1560
977,274,3117,1010,2511,2371,913,1949,3308,2302,228,2885,1949,2175,1700,1853,3077,3448,1,1120,627,3330,2109,2257,2773,3183,698,2177,3058,3180,992,3391,2578,3120,469,118,615,796,2061,3514,936
978,3173,2371,2302,3173,1949,1592,2177,118,3391,325,274,1010,936,1949,349,1377,2410,2885,1010,2410,1006,796,2885,615,325,3391,503,3495,2175,3296,1853,2618,2257,3482,3120,1324,3482,2302,118,2175
979,1853,1010,1010,1853,1949,1949,349,325,3482,3482,1374,936,3173,3173,118,2302,1006,2885,325,349,936,2410,682,3391,610,2618,1035,67,2177,1035,2816,796,1439,848,2344,2371,777,118,2222,2111
980,3173,2816,615,1853,936,3173,274,2800,2885,1439,3482,1560,118,325,421,3482,1006,3076,894,1154,2302,181,1920,1882,3391,2498,503,923,3120,1146,325,1377,420,1001,2177,3495,2175,1573,2111,515
981,615,615,936,2717,274,2175,325,1006,2717,682,971,421,2177,2109,2302,2344,2410,3173,2398,936,118,1010,1010,274,1853,2654,2371,848,2175,325,3482,3120,2642,2302,3546,3330,682,14,349,320
982,1949,1949,748,1010,2371,615,2302,1563,325,54,2885,877,349,1560,1010,748,615,1374,503,2222,2175,215,1853,693,3482,2654,894,2410,2618,1853,2410,1035,3391,2618,2717,1039,936,1830,3296,503
983,2177,615,2410,1010,274,1853,3173,3482,936,3173,3482,1949,2885,274,503,936,1920,325,615,118,2302,3117,2111,2175,118,2371,2241,503,2175,2398,2432,2344,3044,2885,421,2717,349,2111,3391,421
984,1949,1949,1010,3173,2371,1853,503,1010,3173,615,615,118,1853,748,1920,2175,3296,349,325,3482,894,2371,2885,2672,2410,610,1374,1920,2432,213,213,3296,349,2885,1592,641,2175,67,777,2111
985,1949,1949,615,1010,894,1853,2410,3296,503,503,2175,615,420,1374,3482,2175,325,1754,3330,213,2885,748,748,2371,2302,1439,2618,3117,936,2578,3156,2778,2344,2885,1853,894,213,1560,1768,2654
986,1949,1949,1010,3173,2371,2383,610,2175,325,2800,1853,1010,2717,421,615,1853,1377,2885,2885,420,2705,213,2398,1006,2111,3498,3180,894,1651,2302,3120,1592,633,118,67,2672,2344,1155,489,596
987,2177,3482,349,349,936,615,2618,2302,2302,325,3482,2717,118,1010,2410,2111,2885,2885,289,2177,274,3391,3391,274,3120,1853,615,2410,1920,936,325,1949,2111,2344,1853,503,1010,2642,3514,848
988,615,615,3482,1853,3117,2177,2177,3482,2717,2111,936,1010,1853,2717,2344,2885,274,936,3066,2302,971,349,118,2816,2302,118,2410,1035,1010,682,682,274,320,3183,3546,2175,325,1092,2445,67
989,2177,421,2885,349,420,14,201,3117,3156,894,1543,2177,3435,2618,894,3482,862,1853,3182,325,2302,0,274,451,936,615,3482,1720,503,584,349,2393,2410,503,615,3448,1006,2314,2175,2578
991,1949,1949,3482,3180,2258,118,3509,239,3173,2618,2540,2552,3269,1616,848,181,927,610,79,1798,3163,3541,1987,2095,3005,3482,3180,578,1403,3466,2705,1768,1678,970,1033,289,671,796,970,270
992,1949,1949,2371,2371,2175,615,1616,1010,1010,748,3296,2302,325,2885,3330,894,349,1853,2257,3482,936,2717,3173,325,1592,1377,67,349,2410,2111,2885,2618,2302,610,777,2175,1035,3173,3495,503
993,2177,3173,2410,615,2885,274,936,1853,2111,2177,503,3482,118,2410,1920,1010,2241,1949,3173,936,1853,2111,1708,1920,3482,503,274,3514,1010,2715,2715,2175,682,3044,325,894,796,2302,777,349
994,1949,1949,1853,1010,67,2371,2371,3296,325,1853,610,1374,1010,1563,3046,2222,3482,877,2344,2717,2175,67,349,1035,3296,2175,2302,1118,2885,1377,615,1006,2717,2672,3330,1653,2111,2654,118,54
995,1949,1949,615,615,3482,1853,3173,3173,936,3482,3117,3117,118,627,627,349,777,1010,349,118,2578,325,894,2717,503,2344,1010,320,2177,2111,421,2654,3180,3180,2778,2175,2717,894,2885,181
996,615,615,578,936,2885,1010,936,3117,1949,325,2302,1949,349,1853,2177,3482,325,627,3187,3180,3482,503,1010,3069,3400,1560,2642,214,3391,933,2717,2618,118,2095,3069,349,1920,3173,274,3135
997,615,615,2885,1010,274,1853,503,3173,3482,274,2177,3482,1853,2175,894,2654,3173,2371,2410,1949,2111,421,936,2398,2302,3117,3117,503,2398,2885,3391,2717,3044,2344,1010,2111,1920,320,213,118
998,325,615,1853,2398,2302,213,1006,421,2177,1010,2672,2371,682,1560,118,2943,936,2088,971,894,2654,2654,1949,1006,1010,596,2111,646,615,503,2410,748,2344,1949,748,3137,848,1754,1092,2261
999,1949,1949,3173,1010,3482,3482,118,3173,349,325,2885,936,325,2371,2302,615,936,518,1853,2885,2175,1853,2111,2344,1010,2175,2618,2717,1006,2654,615,118,2715,3117,3180,2111,2177,320,3391,777
1000,325,1010,936,1949,118,325,2410,349,2177,3482,3482,2371,3173,1853,1853,118,2885,936,274,3173,1006,2618,615,777,2111,2885,682,2410,2175,848,777,2111,1708,2302,1920,2344,1010,67,2715,181
1001,1010,633,1853,610,633,1853,67,641,610,1010,615,2420,325,547,2371,2114,1849,118,641,1095,547,349,3482,3482,971,3046,543,2705,274,2111,1006,897,3487,2175,1377,2707,3448,2816,1350,325
1002,1949,1949,2371,67,3296,1010,1010,1853,2410,3544,2885,2175,2302,2257,3180,3180,3482,2537,3391,2261,1377,1255,3173,1745,3495,2654,796,353,1853,768,181,1631,633,3576,2705,478,2111,3299,377,2344
1003,806,2257,3391,3391,1517,1949,1401,2175,1631,2885,971,2302,2277,67,2354,349,2885,2371,2177,2618,2773,3201,2618,181,325,1229,1006,993,274,3249,1692,911,2836,2884,3421,479,2302,1120,2339,3330
1004,1949,1949,936,3482,3482,1288,1853,1853,615,318,325,1337,2177,3117,1010,3180,3173,1226,3117,421,274,2107,2302,1010,2717,1268,349,3061,118,2175,2175,3533,503,1444,2885,1210,748,320,2241,325
1005,1949,1949,615,615,748,748,503,349,2088,1853,894,3482,420,503,213,1010,1447,894,421,2302,2695,325,2175,2717,2618,213,2642,2410,1387,1006,1361,627,1321,320,3275,2058,2111,3514,646,877
1006,615,2302,3187,201,1920,1920,2717,2885,2177,2177,2715,3173,274,1745,2302,1796,936,2410,3482,1006,3117,2290,2371,1716,2111,2695,2410,118,1853,1845,3391,1133,325,1798,3120,2097,2642,3541,349,3400
1007,936,1949,2177,1010,2885,1853,325,3482,2302,2371,3482,325,118,3173,682,936,615,274,3173,2885,503,349,2111,2618,1006,3296,2410,615,274,1377,349,2111,2175,3391,1853,1439,3391,2672,971,2344
1008,1010,349,1853,2800,2371,3482,2410,1010,67,641,274,835,2177,1853,682,539,2398,2371,2816,2175,971,2177,3482,3330,2344,1146,641,2520,2302,610,2717,2398,3546,67,2672,2761,2111,2344,3046,563
1009,1949,1949,615,1644,2717,503,3482,615,2885,3429,1853,421,1010,228,349,3173,936,1853,2175,1010,3448,1288,421,1006,2111,1725,325,1559,992,607,2371,894,3120,596,2177,1582,2344,1560,748,3330
